customer_id,segment,acquisition_date,channel,country,status,company_name,account_tier
C003847,D2C,2022-09-07,Email,US,At Risk,,
C003848,D2C,2022-03-22,Paid Ads,CA,Active,,
C003849,D2C,2024-04-12,Paid Ads,CA,Active,,
C003850,D2C,2024-08-28,Email,DE,At Risk,,
C003851,D2C,2023-04-01,Paid Ads,US,Active,,
C003852,D2C,2022-05-14,Paid Ads,US,Churned,,
C003853,D2C,2023-08-06,Paid Ads,CA,Churned,,
C003854,D2C,2022-03-15,Organic Social,UK,Active,,
C003855,D2C,2023-11-01,Organic Social,US,Churned,,
C003856,D2C,2023-06-02,Email,US,Churned,,
C003857,D2C,2023-07-04,Organic Social,US,Active,,
C003858,D2C,2022-11-01,Organic Social,US,Active,,
C003859,D2C,2023-04-28,SEO,UK,Active,,
C003860,D2C,2022-06-08,Email,US,Active,,
C003861,D2C,2023-12-02,Organic Social,UK,Active,,
C003862,D2C,2024-10-23,Paid Ads,UK,Active,,
C003863,D2C,2023-03-16,SEO,US,Churned,,
C003864,D2C,2022-02-13,Paid Ads,AU,Active,,
C003865,D2C,2022-06-24,Paid Ads,US,Churned,,
C003866,D2C,2024-07-16,Referral,US,Active,,
C003867,D2C,2023-01-03,SEO,US,At Risk,,
C003868,D2C,2022-12-01,Email,DE,Churned,,
C003869,D2C,2022-11-09,Paid Ads,CA,Churned,,
C003870,D2C,,Organic Social,US,Active,,
C003871,D2C,2022-05-18,Organic Social,UK,Churned,,
C003872,D2C,2024-05-20,Organic Social,US,Active,,
C003873,D2C,2023-06-08,Paid Ads,US,Churned,,
C003874,D2C,2024-04-07,SEO,AU,Active,,
C003875,D2C,2022-11-17,Email,AU,Churned,,
C003876,D2C,2022-11-08,Email,AU,Churned,,
C003877,D2C,2024-02-16,SEO,DE,Active,,
C003878,D2C,2024-07-22,SEO,US,Active,,
C003879,D2C,2022-08-05,Organic Social,US,Churned,,
C003880,D2C,2024-10-04,Paid Ads,US,At Risk,,
C003881,D2C,2022-06-16,Email,CA,Active,,
C003882,D2C,2023-02-24,Referral,US,Churned,,
C003883,D2C,2023-12-15,,CA,Churned,,
C003884,D2C,2022-03-13,Referral,US,Active,,
C003885,D2C,2024-08-06,Organic Social,UK,Churned,,
C003886,D2C,2022-09-27,Organic Social,US,At Risk,,
C003887,D2C,2023-04-26,Paid Ads,CA,Churned,,
C003888,D2C,2023-07-29,Referral,UK,Churned,,
C003889,D2C,2024-06-25,Paid Ads,AU,Churned,,
C003890,D2C,2023-09-30,Sales,AU,Active,,
C003891,D2C,2022-02-25,Paid Ads,UK,Churned,,
C003892,D2C,2023-08-24,,UK,Active,,
C003893,D2C,2022-04-26,Organic Social,US,Active,,
C003894,D2C,2024-01-06,Paid Ads,AU,Churned,,
C003895,D2C,2023-06-27,Referral,US,Churned,,
C003896,D2C,2022-10-27,Paid Ads,US,Active,,
C003897,D2C,2024-01-02,Paid Ads,UK,Churned,,
C003898,D2C,2022-08-20,Organic Social,UK,Active,,
C003899,D2C,2022-01-13,Organic Social,US,At Risk,,
C003900,D2C,2024-06-13,Paid Ads,US,Active,,
C003901,D2C,2024-08-03,Email,US,Churned,,
C003902,D2C,2023-11-19,Referral,US,Active,,
C003903,D2C,2023-02-19,Organic Social,US,At Risk,,
C003904,D2C,2024-05-29,Organic Social,CA,Active,,
C003905,D2C,2022-06-20,SEO,CA,Active,,
C003906,D2C,2024-11-07,Paid Ads,US,Active,,
C003907,D2C,2023-03-25,Paid Ads,US,Churned,,
C003908,D2C,2022-09-21,Referral,UK,Churned,,
C003909,D2C,2023-12-03,SEO,CA,Active,,
C003910,D2C,2023-12-26,Paid Ads,US,Active,,
C003911,D2C,2022-08-10,Referral,US,Churned,,
C003912,D2C,2022-06-17,Paid Ads,CA,Churned,,
C003913,D2C,2023-11-20,Paid Ads,US,Active,,
C003914,D2C,2022-12-07,Organic Social,US,Churned,,
C003915,D2C,2024-05-05,Paid Ads,AU,Active,,
C003916,D2C,2023-05-18,SEO,UK,Churned,,
C003917,D2C,2024-07-09,SEO,CA,Churned,,
C003918,D2C,2024-10-07,SEO,UK,Active,,
C003919,D2C,2024-02-19,SEO,US,Churned,,
C003920,D2C,2023-04-16,Paid Ads,CA,Active,,
C003921,D2C,2022-07-25,Organic Social,AU,Churned,,
C003922,D2C,2023-12-02,Email,US,Churned,,
C003923,D2C,2024-06-06,SEO,AU,Churned,,
C003924,D2C,2023-05-21,Referral,US,Active,,
C003925,D2C,2023-04-30,Email,CA,Active,,
C003926,D2C,2022-07-27,Paid Ads,UK,Churned,,
C003927,D2C,2024-05-26,Paid Ads,UK,Active,,
C003928,D2C,2024-04-10,SEO,US,Churned,,
C003929,D2C,2024-03-19,Email,US,Active,,
C003930,D2C,2023-05-24,Paid Ads,US,Active,,
C003931,D2C,2022-05-02,Organic Social,CA,At Risk,,
C003932,D2C,2024-01-25,Organic Social,US,At Risk,,
C003933,D2C,2023-08-20,Email,CA,Churned,,
C003934,D2C,2024-07-07,Paid Ads,US,At Risk,,
C003935,D2C,2023-01-17,Email,US,Churned,,
C003936,D2C,2022-04-08,Paid Ads,AU,Active,,
C003937,D2C,2023-11-06,Email,US,Churned,,
C003938,D2C,2022-04-08,Organic Social,US,At Risk,,
C003939,D2C,2022-06-05,Organic Social,UK,Churned,,
C003940,D2C,,Organic Social,US,At Risk,,
C003941,D2C,2024-01-04,Email,US,Churned,,
C003942,D2C,2022-11-20,Referral,US,Churned,,
C003943,D2C,2022-12-26,Paid Ads,AU,Active,,
C003944,D2C,2024-02-16,Email,US,Churned,,
C003945,D2C,2024-06-18,Organic Social,CA,At Risk,,
C003946,D2C,2022-01-14,Paid Ads,US,At Risk,,
C003947,D2C,,Organic Social,US,Active,,
C003948,D2C,2024-06-27,Paid Ads,UK,Active,,
C003949,D2C,2024-01-14,Organic Social,AU,Active,,
C003950,D2C,2023-12-28,Paid Ads,AU,Churned,,
C003951,D2C,2023-03-20,Referral,US,Active,,
C003952,D2C,2023-06-29,Paid Ads,US,Churned,,
C003953,D2C,2023-01-07,Referral,US,At Risk,,
C003954,D2C,2022-09-30,Paid Ads,US,Churned,,
C003955,D2C,2024-05-31,Paid Ads,US,At Risk,,
C003956,D2C,2024-04-09,SEO,US,Active,,
C003957,D2C,2023-10-21,Paid Ads,UK,Active,,
C003958,D2C,2022-05-29,Paid Ads,DE,Churned,,
C003959,D2C,2022-01-31,Organic Social,US,Churned,,
C003960,D2C,2023-06-26,SEO,US,Churned,,
C003961,D2C,2022-08-19,Organic Social,UK,At Risk,,
C003962,D2C,2022-04-04,SEO,CA,Churned,,
C003963,D2C,2022-07-02,Organic Social,US,Active,,
C003964,D2C,2022-01-12,Paid Ads,UK,Churned,,
C003965,D2C,2024-05-19,Email,UK,Active,,
C003966,D2C,2024-10-26,Paid Ads,UK,Active,,
C003967,D2C,2022-04-23,Email,US,Active,,
C003968,D2C,2023-10-04,Paid Ads,UK,Churned,,
C003969,D2C,2024-10-18,Organic Social,AU,Active,,
C003970,D2C,2022-11-06,Paid Ads,AU,Churned,,
C003971,D2C,2023-09-13,SEO,US,Churned,,
C003972,D2C,2024-07-11,Paid Ads,UK,Active,,
C003973,D2C,2024-11-05,Paid Ads,AU,Active,,
C003974,D2C,2024-02-04,Paid Ads,CA,Active,,
C003975,D2C,2023-08-21,Organic Social,US,Churned,,
C003976,D2C,2022-01-18,Paid Ads,US,Active,,
C003977,D2C,2023-11-06,Organic Social,CA,Active,,
C003978,D2C,2023-09-01,Organic Social,UK,At Risk,,
C003979,D2C,2022-06-22,Organic Social,US,Churned,,
C003980,D2C,2023-02-14,Paid Ads,DE,Churned,,
C003981,D2C,2022-05-25,Paid Ads,US,Active,,
C003982,D2C,2024-01-17,Organic Social,US,Active,,
C003983,D2C,2024-11-23,Organic Social,AU,Active,,
C003984,D2C,2024-03-22,SEO,DE,Active,,
C003985,D2C,2024-04-06,Paid Ads,US,Active,,
C003986,D2C,2023-01-21,SEO,US,Active,,
C003987,D2C,2023-02-10,Organic Social,UK,Churned,,
C003988,D2C,2024-07-18,Referral,US,Active,,
C003989,D2C,2024-02-28,SEO,US,Active,,
C003990,D2C,2022-06-20,Organic Social,US,Churned,,
C003991,D2C,2022-11-30,SEO,CA,Active,,
C003992,D2C,2022-01-05,Email,US,Churned,,
C003993,D2C,2024-03-31,Paid Ads,CA,Churned,,
C003994,D2C,2024-11-03,Email,US,Active,,
C003995,D2C,2024-03-23,Organic Social,US,Churned,,
C003996,D2C,,Organic Social,CA,Active,,
C003997,D2C,2022-10-26,Referral,CA,At Risk,,
C003998,D2C,2023-04-21,Organic Social,US,At Risk,,
C003999,D2C,,Email,DE,At Risk,,
C004000,D2C,2022-01-31,Organic Social,DE,Churned,,
C004001,D2C,2022-05-22,Paid Ads,DE,Churned,,
C004002,D2C,2023-08-22,Organic Social,AU,Active,,
C004003,D2C,2022-10-09,Email,US,Churned,,
C004004,D2C,2024-07-02,Paid Ads,CA,Churned,,
C004005,D2C,2022-06-01,Email,US,Churned,,
C004006,D2C,2022-07-16,Paid Ads,UK,Churned,,
C004007,D2C,2022-07-14,Paid Ads,US,Churned,,
C004008,D2C,2022-07-24,Organic Social,US,Churned,,
C004009,D2C,2024-03-16,Referral,CA,At Risk,,
C004010,D2C,2022-12-11,Email,AU,Active,,
C004011,D2C,2024-03-15,Organic Social,US,Active,,
C004012,D2C,2022-07-18,Organic Social,US,Churned,,
C004013,D2C,2024-11-27,Paid Ads,US,Active,,
C004014,D2C,2024-02-05,Referral,CA,Churned,,
C004015,D2C,2024-03-12,Paid Ads,US,Active,,
C004016,D2C,2023-02-22,Email,US,Active,,
C004017,D2C,2024-06-04,Referral,US,Active,,
C004018,D2C,2022-03-20,SEO,US,Churned,,
C004019,D2C,2023-10-17,Paid Ads,CA,Churned,,
C004020,D2C,2023-03-22,Referral,AU,Active,,
C004021,D2C,2024-04-11,Organic Social,UK,Churned,,
C004022,D2C,2023-01-02,Email,UK,At Risk,,
C004023,D2C,2024-05-18,Organic Social,AU,Active,,
C004024,D2C,2024-02-08,Paid Ads,US,Active,,
C004025,D2C,2023-05-12,Paid Ads,CA,Churned,,
C004026,D2C,2022-10-31,SEO,UK,Active,,
C004027,D2C,2022-09-22,Organic Social,AU,Churned,,
C004028,D2C,2023-11-26,Sales,US,Active,,
C004029,D2C,2022-12-08,Email,US,Churned,,
C004030,D2C,2022-05-15,SEO,CA,At Risk,,
C004031,D2C,2022-06-22,Organic Social,UK,Active,,
C004032,D2C,2023-06-20,Email,US,Active,,
C004033,D2C,2023-08-27,Organic Social,US,Active,,
C004034,D2C,2022-05-02,,UK,Active,,
C004035,D2C,2023-11-16,Email,UK,Active,,
C004036,D2C,2022-07-29,,US,Active,,
C004037,D2C,2024-04-05,Referral,US,Active,,
C004038,D2C,2024-08-01,Organic Social,US,Churned,,
C004039,D2C,2023-06-20,Organic Social,US,Churned,,
C004040,D2C,2023-10-06,Paid Ads,US,Churned,,
C004041,D2C,2022-11-13,Referral,US,Active,,
C004042,D2C,2022-04-13,Paid Ads,UK,Active,,
C004043,D2C,2022-02-21,Paid Ads,US,Churned,,
C004044,D2C,2022-11-27,Paid Ads,UK,Active,,
C004045,D2C,2022-09-09,Email,US,Active,,
C004046,D2C,2023-12-17,Referral,UK,Active,,
C004047,D2C,2022-09-10,Email,US,Churned,,
C004048,D2C,2022-09-19,Paid Ads,CA,Active,,
C004049,D2C,2023-06-02,Paid Ads,US,Churned,,
C004050,D2C,2024-02-03,SEO,AU,Churned,,
C004051,D2C,2022-10-14,Referral,CA,Active,,
C004052,D2C,2022-12-08,Organic Social,UK,Active,,
C004053,D2C,2024-04-11,Email,CA,Churned,,
C004054,D2C,2023-01-22,Paid Ads,US,Churned,,
C004055,D2C,2023-10-01,Organic Social,US,Churned,,
C004056,D2C,2022-05-04,Organic Social,US,Churned,,
C004057,D2C,2023-09-15,Paid Ads,US,Churned,,
C004058,D2C,2023-04-14,Paid Ads,US,Active,,
C004059,D2C,2023-08-03,Organic Social,US,Churned,,
C004060,D2C,2022-05-29,SEO,CA,Churned,,
C004061,D2C,2022-03-15,Organic Social,US,Active,,
C004062,D2C,2022-08-21,Email,US,Active,,
C004063,D2C,2023-12-29,Email,US,Active,,
C004064,D2C,2023-10-02,Referral,US,At Risk,,
C004065,D2C,2022-01-29,Organic Social,UK,Active,,
C004066,D2C,2024-08-18,Paid Ads,UK,At Risk,,
C004067,D2C,2022-01-31,Organic Social,UK,Churned,,
C004068,D2C,2022-08-30,Referral,UK,Churned,,
C004069,D2C,2024-04-09,SEO,US,Churned,,
C004070,D2C,2022-03-03,Paid Ads,US,Active,,
C004071,D2C,2024-03-01,Email,US,Churned,,
C004072,D2C,2022-06-16,Organic Social,US,Churned,,
C004073,D2C,2023-09-13,Organic Social,US,At Risk,,
C004074,D2C,2023-04-22,Referral,CA,Churned,,
C004075,D2C,2023-05-23,Email,UK,Active,,
C004076,D2C,2024-07-12,Paid Ads,US,Active,,
C004077,D2C,2024-11-17,Referral,UK,Active,,
C004078,D2C,2024-09-27,Organic Social,US,At Risk,,
C004079,D2C,2024-10-15,Organic Social,US,Active,,
C004080,D2C,2022-04-11,Sales,US,Churned,,
C004081,D2C,2024-03-03,Paid Ads,UK,Churned,,
C004082,D2C,2024-08-30,Paid Ads,CA,Active,,
C004083,D2C,2024-01-27,SEO,US,Churned,,
C004084,D2C,2024-01-13,Paid Ads,CA,Active,,
C004085,D2C,2023-06-10,Email,US,Active,,
C004086,D2C,2024-01-06,Paid Ads,CA,Active,,
C004087,D2C,2023-07-15,Paid Ads,CA,Active,,
C004088,D2C,2022-03-01,Paid Ads,US,Churned,,
C004089,D2C,2022-12-21,Email,AU,Active,,
C004090,D2C,2023-09-28,Referral,US,Churned,,
C004091,D2C,2024-02-19,Paid Ads,AU,Churned,,
C004092,D2C,2022-04-23,Paid Ads,UK,Churned,,
C004093,D2C,2024-07-25,Referral,DE,Active,,
C004094,D2C,2023-06-10,Paid Ads,AU,Churned,,
C004095,D2C,2024-01-22,Paid Ads,UK,Active,,
C004096,D2C,2022-10-05,SEO,CA,Active,,
C004097,D2C,,Referral,UK,Active,,
C004098,D2C,2023-05-16,Email,US,Active,,
C004099,D2C,2023-09-17,Organic Social,AU,Churned,,
C004100,D2C,2023-11-01,Paid Ads,DE,At Risk,,
C004101,D2C,2024-01-18,Email,AU,Active,,
C004102,D2C,2024-09-11,Organic Social,US,Active,,
C004103,D2C,2023-05-16,Organic Social,US,At Risk,,
C004104,D2C,2022-08-29,Paid Ads,AU,Active,,
C004105,D2C,2023-11-19,SEO,US,Churned,,
C004106,D2C,2024-06-12,Referral,US,Active,,
C004107,D2C,2022-09-07,SEO,US,Active,,
C004108,D2C,2022-11-26,Paid Ads,DE,Active,,
C004109,D2C,2023-12-14,Paid Ads,US,Churned,,
C004110,D2C,2022-01-08,Organic Social,US,Churned,,
C004111,D2C,2023-12-13,Email,DE,Active,,
C004112,D2C,2023-10-14,Paid Ads,US,Churned,,
C004113,D2C,2024-01-22,Organic Social,US,Churned,,
C004114,D2C,2024-06-11,Email,UK,At Risk,,
C004115,D2C,2023-02-15,SEO,CA,Active,,
C004116,D2C,2023-02-12,Paid Ads,UK,Churned,,
C004117,D2C,2024-10-15,Organic Social,US,Active,,
C004118,D2C,2023-03-27,Paid Ads,US,Active,,
C004119,D2C,2023-08-29,Paid Ads,CA,Active,,
C004120,D2C,2023-12-22,Referral,CA,Churned,,
C004121,D2C,2023-11-03,Paid Ads,US,Active,,
C004122,D2C,2022-10-15,Referral,UK,Active,,
C004123,D2C,2022-09-11,Organic Social,AU,Active,,
C004124,D2C,2024-08-18,Paid Ads,US,Active,,
C004125,D2C,2022-07-06,Email,US,Active,,
C004126,D2C,2022-12-17,Paid Ads,US,Active,,
C004127,D2C,2023-01-05,SEO,UK,At Risk,,
C004128,D2C,2024-11-17,SEO,AU,Active,,
C004129,D2C,2022-09-22,SEO,AU,Churned,,
C004130,D2C,2022-12-10,SEO,US,Active,,
C004131,D2C,2024-05-03,Paid Ads,CA,Active,,
C004132,D2C,2022-05-26,Organic Social,AU,Churned,,
C004133,D2C,2023-10-12,Organic Social,DE,Churned,,
C004134,D2C,2023-10-13,Paid Ads,CA,Active,,
C004135,D2C,2023-11-15,SEO,US,Churned,,
C004136,D2C,2023-10-23,Paid Ads,DE,At Risk,,
C004137,D2C,2024-04-27,SEO,US,At Risk,,
C004138,D2C,2023-01-17,Organic Social,UK,Churned,,
C004139,D2C,2023-03-26,Paid Ads,US,Active,,
C004140,D2C,2024-02-09,Paid Ads,US,Active,,
C004141,D2C,2023-11-12,Organic Social,US,Churned,,
C004142,D2C,2022-12-11,Email,CA,At Risk,,
C004143,D2C,2024-04-21,Organic Social,US,Active,,
C004144,D2C,2022-10-09,Email,US,Active,,
C004145,D2C,2022-06-28,Organic Social,US,Active,,
C004146,D2C,2022-03-01,SEO,UK,Churned,,
C004147,D2C,2023-04-01,Organic Social,CA,Active,,
C004148,D2C,2023-11-01,Paid Ads,UK,Churned,,
C004149,D2C,2023-03-10,Paid Ads,US,Churned,,
C004150,D2C,2022-01-21,Paid Ads,US,Churned,,
C004151,D2C,2023-09-08,,CA,Churned,,
C004152,D2C,2022-11-09,SEO,US,At Risk,,
C004153,D2C,2023-05-05,Referral,US,Churned,,
C004154,D2C,2022-06-06,Referral,US,At Risk,,
C004155,D2C,2023-11-01,Organic Social,UK,Active,,
C004156,D2C,2022-09-05,Email,US,Churned,,
C004157,D2C,2023-03-25,SEO,AU,Churned,,
C004158,D2C,2022-05-12,Paid Ads,US,Churned,,
C004159,D2C,2023-12-20,Organic Social,AU,Churned,,
C004160,D2C,2022-02-13,SEO,AU,Churned,,
C004161,D2C,2022-10-09,Referral,US,Churned,,
C004162,D2C,2022-09-12,Organic Social,US,Active,,
C004163,D2C,2023-04-20,Paid Ads,CA,Churned,,
C004164,D2C,2022-09-13,Organic Social,US,Active,,
C004165,D2C,2022-01-24,Organic Social,US,Churned,,
C004166,D2C,2022-08-01,Organic Social,US,Active,,
C004167,D2C,2022-03-05,Referral,UK,Churned,,
C004168,D2C,2024-02-25,Organic Social,US,Churned,,
C004169,D2C,2022-11-06,Paid Ads,DE,Active,,
C004170,D2C,2023-03-26,SEO,AU,Active,,
C004171,D2C,2023-03-14,Email,AU,At Risk,,
C004172,D2C,2024-10-16,Paid Ads,DE,Active,,
C004173,D2C,2024-02-22,Email,CA,Churned,,
C004174,D2C,2022-03-25,Email,UK,Churned,,
C004175,D2C,2024-11-23,Paid Ads,AU,Active,,
C004176,D2C,2023-04-22,Organic Social,US,At Risk,,
C004177,D2C,2023-03-29,Email,UK,Active,,
C004178,D2C,2022-10-26,Email,US,Churned,,
C004179,D2C,2023-02-12,Referral,US,Churned,,
C004180,D2C,2023-03-06,Email,US,At Risk,,
C004181,D2C,2024-02-04,Email,US,Churned,,
C004182,D2C,2023-06-13,SEO,US,At Risk,,
C004183,D2C,2023-10-26,SEO,US,Churned,,
C004184,D2C,2024-07-20,Organic Social,US,Active,,
C004185,D2C,2022-08-15,Paid Ads,US,Churned,,
C004186,D2C,2022-10-05,Organic Social,US,Active,,
C004187,D2C,2022-10-28,SEO,AU,Active,,
C004188,D2C,2024-04-13,Paid Ads,US,Active,,
C004189,D2C,2023-12-27,Organic Social,US,Churned,,
C004190,D2C,2022-11-18,SEO,AU,Active,,
C004191,D2C,2022-01-10,Organic Social,US,Active,,
C004192,D2C,2022-12-05,Organic Social,DE,Churned,,
C004193,D2C,2023-01-24,Paid Ads,UK,Active,,
C004194,D2C,2024-05-08,Email,US,Active,,
C004195,D2C,2022-03-22,Sales,DE,Active,,
C004196,D2C,2024-06-12,Paid Ads,US,At Risk,,
C004197,D2C,2023-07-27,Paid Ads,US,At Risk,,
C004198,D2C,2022-04-08,Referral,CA,Churned,,
C004199,D2C,2022-03-11,Organic Social,US,Active,,
C004200,D2C,2022-07-04,Paid Ads,UK,At Risk,,
C004201,D2C,2024-06-14,SEO,CA,At Risk,,
C004202,D2C,2022-03-09,Organic Social,US,Active,,
C004203,D2C,2024-02-10,Paid Ads,US,Active,,
C004204,D2C,2024-06-22,Organic Social,US,At Risk,,
C004205,D2C,2022-01-11,Paid Ads,CA,Churned,,
C004206,D2C,2024-08-02,Email,US,Active,,
C004207,D2C,2023-03-09,Organic Social,CA,Churned,,
C004208,D2C,2022-11-20,Referral,US,Churned,,
C004209,D2C,2024-09-25,Email,US,Churned,,
C004210,D2C,2022-03-29,Referral,US,Churned,,
C004211,D2C,2024-01-10,Email,UK,Active,,
C004212,D2C,2024-03-12,Referral,UK,Churned,,
C004213,D2C,2022-05-23,Organic Social,US,Churned,,
C004214,D2C,2022-06-11,Referral,US,Active,,
C004215,D2C,2024-04-12,Email,US,Churned,,
C004216,D2C,2023-11-03,Referral,CA,Churned,,
C004217,D2C,2023-08-29,Referral,UK,Active,,
C004218,D2C,2023-06-08,Email,US,Churned,,
C004219,D2C,2022-02-02,Email,AU,At Risk,,
C004220,D2C,2023-06-09,Referral,UK,Active,,
C004221,D2C,2023-01-08,Paid Ads,CA,Active,,
C004222,D2C,2023-06-29,Email,CA,At Risk,,
C004223,D2C,2023-07-04,Organic Social,US,Active,,
C004224,D2C,2024-06-03,Organic Social,US,Active,,
C004225,D2C,2023-04-26,Email,UK,Churned,,
C004226,D2C,2022-01-25,Email,DE,Churned,,
C004227,D2C,2023-02-22,Paid Ads,US,Churned,,
C004228,D2C,2023-01-13,Paid Ads,UK,Churned,,
C004229,D2C,2023-04-17,Organic Social,UK,Churned,,
C004230,D2C,2024-06-01,Organic Social,DE,Active,,
C004231,D2C,2024-09-13,Paid Ads,US,Churned,,
C004232,D2C,2022-07-25,SEO,US,Active,,
C004233,D2C,2023-04-21,Referral,UK,Churned,,
C004234,D2C,2022-12-17,Referral,AU,Churned,,
C004235,D2C,2024-03-25,Email,DE,Churned,,
C004236,D2C,2023-09-19,Paid Ads,CA,Churned,,
C004237,D2C,2022-09-06,Email,UK,Churned,,
C004238,D2C,2023-03-12,Paid Ads,UK,Active,,
C004239,D2C,2024-02-16,Referral,US,Active,,
C004240,D2C,2024-05-16,Referral,CA,Active,,
C004241,D2C,2022-06-08,Organic Social,UK,Churned,,
C004242,D2C,2024-07-17,SEO,CA,Active,,
C004243,D2C,2022-04-28,Paid Ads,US,Active,,
C004244,D2C,2022-12-31,Paid Ads,AU,Churned,,
C004245,D2C,2023-11-12,Email,US,Churned,,
C004246,D2C,2023-05-26,Paid Ads,US,Active,,
C004247,D2C,2022-03-26,Paid Ads,AU,Active,,
C004248,D2C,2024-04-17,Email,AU,Active,,
C004249,D2C,2023-07-26,Paid Ads,DE,Churned,,
C004250,D2C,2024-10-29,SEO,AU,Active,,
C004251,D2C,2022-05-08,Paid Ads,UK,Churned,,
C004252,D2C,2022-08-27,Organic Social,US,Churned,,
C004253,D2C,2023-04-09,Email,US,Churned,,
C004254,D2C,2024-02-08,Paid Ads,DE,At Risk,,
C004255,D2C,2022-07-15,Organic Social,US,Churned,,
C004256,D2C,2022-12-15,Email,US,Churned,,
C004257,D2C,2022-10-26,Referral,US,Churned,,
C004258,D2C,2023-02-10,Email,UK,Churned,,
C004259,D2C,2022-02-22,,UK,Active,,
C004260,D2C,2022-08-06,Email,US,At Risk,,
C004261,D2C,2023-04-12,Referral,UK,Active,,
C004262,D2C,,Paid Ads,US,Active,,
C004263,D2C,2022-06-14,Email,US,Active,,
C004264,D2C,2024-05-27,Referral,US,Active,,
C004265,D2C,2022-08-08,SEO,US,At Risk,,
C004266,D2C,2024-01-06,SEO,US,Churned,,
C004267,D2C,2023-12-28,Organic Social,US,Churned,,
C004268,D2C,2024-10-07,Referral,CA,At Risk,,
C004269,D2C,2023-08-16,Email,US,Churned,,
C004270,D2C,2022-04-06,Paid Ads,US,Active,,
C004271,D2C,2023-05-24,Paid Ads,US,Churned,,
C004272,D2C,2024-06-04,SEO,US,Churned,,
C004273,D2C,2023-08-29,Organic Social,US,Active,,
C004274,D2C,2023-09-02,Paid Ads,CA,Churned,,
C004275,D2C,2022-08-08,SEO,UK,Active,,
C004276,D2C,2024-03-19,Email,UK,Active,,
C004277,D2C,2023-04-08,Organic Social,AU,Active,,
C004278,D2C,2022-11-19,Email,CA,Churned,,
C004279,D2C,2024-11-12,Organic Social,US,Active,,
C004280,D2C,2023-08-23,Referral,CA,At Risk,,
C004281,D2C,2024-08-13,SEO,UK,Active,,
C004282,D2C,2022-08-12,Organic Social,DE,Churned,,
C004283,D2C,2024-10-07,Organic Social,AU,Active,,
C004284,D2C,2022-10-07,Referral,UK,Churned,,
C004285,D2C,2022-07-04,Organic Social,UK,At Risk,,
C004286,D2C,2022-12-31,Referral,US,Churned,,
C004287,D2C,2024-07-20,Paid Ads,UK,Active,,
C004288,D2C,2023-07-25,Organic Social,US,At Risk,,
C004289,D2C,2024-04-16,Organic Social,UK,Churned,,
C004290,D2C,2023-06-18,Organic Social,US,Churned,,
C004291,D2C,2024-08-25,Paid Ads,US,Churned,,
C004292,D2C,2024-02-23,Email,US,Churned,,
C004293,D2C,2022-09-25,Sales,US,Churned,,
C004294,D2C,2024-11-07,Organic Social,CA,Active,,
C004295,D2C,2022-11-06,Referral,UK,Churned,,
C004296,D2C,2022-08-19,Organic Social,CA,At Risk,,
C004297,D2C,2022-07-23,Paid Ads,US,Churned,,
C004298,D2C,2023-12-03,Paid Ads,CA,Active,,
C004299,D2C,2024-04-21,Paid Ads,UK,Active,,
C004300,D2C,2023-07-17,Paid Ads,AU,Active,,
C004301,D2C,2023-01-24,Paid Ads,UK,Churned,,
C004302,D2C,2023-04-19,Organic Social,US,Churned,,
C004303,D2C,2023-01-27,Organic Social,UK,Churned,,
C004304,D2C,2023-04-29,Organic Social,US,Active,,
C004305,D2C,2024-05-02,Referral,UK,Churned,,
C004306,D2C,2023-10-05,Organic Social,US,At Risk,,
C004307,D2C,2023-04-05,SEO,US,Churned,,
C004308,D2C,2023-03-17,SEO,DE,Churned,,
C004309,D2C,2022-07-28,Sales,UK,Churned,,
C004310,D2C,2023-12-18,Organic Social,UK,Active,,
C004311,D2C,2022-06-13,Organic Social,DE,Churned,,
C004312,D2C,2023-12-14,Referral,CA,Active,,
C004313,D2C,2024-05-01,Organic Social,CA,Active,,
C004314,D2C,2022-04-21,Email,DE,Churned,,
C004315,D2C,2022-10-08,Organic Social,US,Churned,,
C004316,D2C,2023-09-16,Organic Social,CA,Churned,,
C004317,D2C,2023-10-21,Sales,CA,Active,,
C004318,D2C,2023-11-01,Organic Social,US,Active,,
C004319,D2C,2022-10-26,Paid Ads,US,At Risk,,
C004320,D2C,2024-06-23,Organic Social,US,At Risk,,
C004321,D2C,2024-10-25,Paid Ads,US,Active,,
C004322,D2C,2022-04-17,Organic Social,DE,Churned,,
C004323,D2C,2022-04-17,Paid Ads,US,Churned,,
C004324,D2C,2022-05-24,Paid Ads,UK,Active,,
C004325,D2C,2022-10-12,Paid Ads,US,Active,,
C004326,D2C,2023-02-19,Organic Social,AU,Active,,
C004327,D2C,2024-08-24,Email,DE,Active,,
C004328,D2C,2022-04-26,Referral,US,Churned,,
C004329,D2C,2023-05-30,Email,US,Churned,,
C004330,D2C,2023-06-15,Organic Social,CA,Active,,
C004331,D2C,2022-11-15,Referral,US,Churned,,
C004332,D2C,2022-06-22,Email,CA,Churned,,
C004333,D2C,2022-11-14,Paid Ads,US,Churned,,
C004334,D2C,2022-09-03,Organic Social,AU,Churned,,
C004335,D2C,2024-10-24,Referral,UK,Active,,
C004336,D2C,2024-05-16,Referral,UK,At Risk,,
C004337,D2C,2022-03-15,Email,US,Churned,,
C004338,D2C,2023-09-09,Paid Ads,US,Churned,,
C004339,D2C,2022-09-20,Email,US,Churned,,
